ORD_ID,ORD_DATE,ORD_PRIORITY,ORD_DISCOUNT,QUANTITY_ORDERED_NEW
88089,06/06/2013,Critical,0,12
88654,23/03/2013,Critical,0.01,3
88654,23/03/2013,Critical,0.09,9
89946,04/08/2011,Medium,0.06,4
89946,04/08/2011,Medium,0.08,20
89946,04/08/2011,Medium,0.06,6
89838,28/06/2012,Low,0.05,15
89838,28/06/2012,Low,0.1,4
89600,24/09/2012,Critical,0.02,9
89600,24/09/2012,Critical,0.02,19
88199,25/08/2012,High,0,17
88199,25/08/2012,High,0.09,10
90831,04/10/2013,Critical,0.1,21
90831,04/10/2013,Critical,0.05,7
90831,04/10/2013,Critical,0.07,4
90832,02/10/2010,Not Specified,0.03,12
90832,02/10/2010,Not Specified,0.02,2
87354,09/04/2013,Critical,0.08,12
89313,04/12/2013,High,0.07,1
90686,05/07/2012,High,0.01,17
88586,15/10/2013,Critical,0.03,23
86544,27/01/2010,Critical,0.09,9
86544,27/01/2010,Critical,0.03,10
86544,27/01/2010,Critical,0.06,13
87800,18/01/2012,Critical,0.07,5
86669,21/03/2011,Critical,0.09,4
89601,15/08/2010,Critical,0.02,17
89601,15/08/2010,Critical,0.01,9
90838,06/05/2011,High,0,3
86449,13/04/2012,Critical,0.03,5
90849,03/09/2013,High,0.01,15
89493,30/03/2013,High,0.1,9
90343,14/12/2011,Critical,0.05,15
90343,14/12/2011,Critical,0.07,19
90343,14/12/2011,Critical,0.06,21
90343,14/12/2011,Critical,0.01,1
86949,01/05/2010,Critical,0.01,16
86949,01/05/2010,Critical,0.03,9
88013,30/10/2013,Not Specified,0.01,25
88013,30/10/2013,Not Specified,0,12
88013,30/10/2013,Not Specified,0.1,10
90718,04/11/2011,High,0.05,31
90103,27/10/2010,Not Specified,0.08,18
90103,27/10/2010,Not Specified,0.09,22
87887,27/09/2011,Low,0.05,4
90852,11/04/2012,High,0.01,10
90852,11/04/2012,High,0.04,10
90852,11/04/2012,High,0.09,1
86381,06/11/2013,Low,0.04,29
86381,06/11/2013,Low,0.01,15
86170,10/12/2012,Not Specified,0.02,8
90855,14/08/2010,High,0.06,7
90863,09/08/2012,Not Specified,0.04,1
90863,09/08/2012,Not Specified,0.07,1
89105,24/12/2013,Not Specified,0.09,4
90867,05/12/2010,Low,0.07,16
86745,05/01/2013,Medium,0.09,8
86745,05/01/2013,Medium,0.05,8
86745,05/01/2013,Medium,0.07,3
86745,05/01/2013,Medium,0.1,9
88993,16/05/2013,High,0.1,1
90872,20/07/2011,High,0.04,5
90872,20/07/2011,High,0.06,4
86456,19/01/2012,High,0,3
90877,21/07/2013,Low,0.06,11
90877,21/07/2013,Low,0.09,15
90878,07/03/2012,Medium,0.01,12
90193,13/12/2010,Not Specified,0.02,12
86008,15/07/2013,Not Specified,0,11
86008,15/07/2013,Not Specified,0.06,8
90150,08/05/2012,High,0.07,18
87529,27/10/2013,Medium,0.07,14
90881,25/09/2010,Critical,0.06,7
86054,25/09/2010,Critical,0.17,1
89235,19/11/2013,High,0.04,39
90890,23/07/2012,Critical,0.09,17
89045,28/07/2013,Medium,0.03,17
89045,28/07/2013,Medium,0.03,13
89735,03/01/2013,Low,0.07,6
89735,03/01/2013,Low,0.08,7
89735,03/01/2013,Low,0.03,7
86711,22/07/2011,Not Specified,0.01,1
86711,22/07/2011,Not Specified,0.07,7
86711,22/07/2011,Not Specified,0.09,6
90481,31/01/2011,Critical,0.09,9
88969,09/04/2013,Not Specified,0,2
88969,09/04/2013,Not Specified,0.07,7
87350,07/10/2011,Not Specified,0.08,11
90891,20/10/2010,High,0.03,20
90891,20/10/2010,High,0.06,18
90904,26/10/2013,Critical,0,12
90904,26/10/2013,Critical,0.08,10
86900,28/05/2010,Critical,0.03,11
87451,29/03/2010,High,0.04,7
87451,29/03/2010,High,0.05,5
86105,27/02/2011,Low,0.09,1
86105,27/02/2011,Low,0.06,7
86105,27/02/2011,Low,0.08,4
86105,27/02/2011,Low,0,10
87460,04/09/2013,Low,0.07,11
90907,05/05/2013,Not Specified,0.03,5
87211,06/07/2012,Medium,0.05,1
87211,06/07/2012,Medium,0.03,16
90913,13/11/2012,High,0.01,40
87121,01/01/2012,Low,0.06,3
90789,17/07/2011,High,0.01,15
90789,17/07/2011,High,0.09,11
88986,08/04/2012,Not Specified,0.01,9
89115,20/10/2012,Not Specified,0,8
88281,01/10/2010,Not Specified,0.03,23
90340,10/05/2011,High,0.03,14
90340,10/05/2011,High,0.06,14
88355,30/07/2013,Medium,0.03,6
88595,02/08/2012,Critical,0.04,3
87532,14/05/2013,Critical,0.06,13
87532,14/05/2013,Critical,0,3
87013,24/03/2013,Medium,0.1,2
89941,04/08/2010,Not Specified,0.08,19
90919,09/10/2012,Critical,0.01,20
90919,09/10/2012,Critical,0.02,8
89904,05/08/2013,Medium,0.05,10
88637,15/05/2012,Medium,0.03,5
88901,22/07/2013,Not Specified,0.09,3
90848,23/08/2013,Medium,0.05,23
90926,11/05/2013,Medium,0.04,4
89097,06/12/2010,Not Specified,0.09,6
90928,18/02/2012,Low,0,14
90928,18/02/2012,Low,0.08,13
89010,03/09/2011,Critical,0.02,5
90421,29/09/2013,Critical,0.03,2
90421,29/09/2013,Critical,0.03,19
87410,10/06/2012,Medium,0.08,16
87410,10/06/2012,Medium,0.03,20
86315,09/05/2011,Not Specified,0.09,4
86315,09/05/2011,Not Specified,0.04,1
88319,18/02/2010,Not Specified,0.09,8
88324,18/02/2013,Not Specified,0.04,2
89551,05/02/2013,Not Specified,0.06,6
90847,05/02/2013,Not Specified,0.04,10
90221,12/12/2011,Not Specified,0.05,15
90221,12/12/2011,Not Specified,0.07,11
90636,01/10/2012,Critical,0.02,13
86448,10/10/2010,High,0.09,9
86926,13/02/2010,High,0.05,11
86926,13/02/2010,High,0,2
89057,24/12/2011,High,0.08,13
89841,27/07/2011,Low,0.09,2
88126,10/05/2011,High,0.03,12
87656,02/03/2012,Not Specified,0.07,13
87680,11/04/2011,Low,0.01,10
87680,11/04/2011,Low,0.06,12
86231,29/04/2012,Low,0.09,14
86231,29/04/2012,Low,0.02,11
87631,19/03/2010,High,0.07,10
88627,08/11/2010,Low,0.09,25
88938,27/06/2013,High,0.03,18
88938,27/06/2013,High,0.01,2
88938,27/06/2013,High,0.07,18
88744,06/10/2013,High,0.07,2
88209,24/04/2012,High,0.09,13
90933,25/04/2013,Not Specified,0.1,1
89134,20/06/2012,Not Specified,0.01,6
88321,30/09/2011,Medium,0.01,3
87672,25/07/2010,High,0.03,3
86750,06/01/2010,Critical,0.03,4
90459,28/09/2013,High,0.02,22
89591,26/12/2013,High,0.04,19
89312,22/11/2013,Low,0.04,44
87919,20/04/2012,Medium,0.05,12
87919,20/04/2012,Medium,0.01,7
87225,10/03/2013,High,0.08,12
87225,10/03/2013,High,0.05,9
86524,30/12/2012,Low,0.08,15
86524,30/12/2012,Low,0.04,13
89929,17/06/2011,High,0.1,2
89929,17/06/2011,High,0,7
87688,15/01/2013,Medium,0.08,13
87688,15/01/2013,Medium,0.09,8
89989,23/10/2011,Low,0.07,10
89989,23/10/2011,Low,0.08,15
89476,21/01/2012,Not Specified,0.09,1
87735,29/10/2013,Not Specified,0.05,22
86037,06/02/2013,Not Specified,0.06,11
87643,15/06/2013,Not Specified,0.02,1
87643,15/06/2013,Not Specified,0.06,18
86314,15/04/2011,Critical,0.09,6
86314,15/04/2011,Critical,0.09,5
90153,15/12/2013,Not Specified,0.06,2
90153,15/12/2013,Not Specified,0.09,22
90750,06/01/2010,Not Specified,0.06,7
90750,06/01/2010,Not Specified,0.01,9
90451,19/08/2012,Low,0.08,2
90451,19/08/2012,Low,0.06,17
87017,12/12/2011,High,0.08,7
90883,16/11/2012,Medium,0.05,7
90809,18/12/2011,Not Specified,0.06,19
86220,19/01/2010,Critical,0.09,5
85856,13/10/2013,Medium,0.02,16
90533,15/10/2010,High,0.02,9
89689,01/01/2012,High,0.04,4
90429,30/10/2013,Critical,0.01,15
90542,28/04/2011,Low,0.04,8
90542,28/04/2011,Low,0.05,7
86505,21/07/2013,Medium,0,16
90940,11/02/2013,Not Specified,0.1,13
88839,25/10/2010,Critical,0.05,18
86363,12/03/2013,High,0.06,8
86189,28/01/2010,Medium,0,9
86189,28/01/2010,Medium,0.03,8
90729,19/09/2013,Low,0.09,16
86331,26/01/2010,Medium,0.08,12
86331,26/01/2010,Medium,0.07,3
89642,23/09/2013,High,0.09,2
87601,27/05/2013,Medium,0.05,2
90945,23/07/2013,Critical,0.06,11
90316,25/09/2011,Low,0.02,17
87525,27/10/2010,Not Specified,0,12
90423,29/04/2012,Not Specified,0.03,13
90423,29/04/2012,Not Specified,0.08,14
87320,17/08/2012,Critical,0.08,6
86126,14/07/2011,Not Specified,0.09,5
88402,18/11/2013,Low,0.09,33
86425,14/09/2012,Not Specified,0.06,2
85819,21/09/2011,High,0.09,3
90949,05/04/2012,High,0.01,11
90949,05/04/2012,High,0.06,3
90949,05/04/2012,High,0.05,7
89058,20/05/2012,Not Specified,0.05,15
89058,20/05/2012,Not Specified,0,16
88611,07/05/2010,High,0.07,10
89939,22/04/2010,Low,0.07,7
90568,03/12/2010,Not Specified,0.06,3
88760,19/07/2011,Critical,0.01,12
89264,02/08/2012,Critical,0,11
89951,04/12/2012,High,0.1,22
86082,28/10/2012,Low,0.05,19
90748,14/08/2012,Critical,0.08,14
87165,14/08/2011,High,0.05,13
90764,04/07/2012,Not Specified,0.01,7
90291,27/05/2010,Not Specified,0.05,9
90291,27/05/2010,Not Specified,0.02,15
85818,17/08/2011,Not Specified,0.09,14
87035,01/09/2011,Low,0.04,2
87035,01/09/2011,Low,0.07,20
90640,29/06/2013,High,0.07,15
90640,29/06/2013,High,0.1,12
89486,21/08/2012,Not Specified,0.1,16
88685,09/06/2010,Critical,0,6
87025,18/05/2013,Low,0.01,14
87288,28/02/2011,Low,0.03,8
86881,12/06/2013,Medium,0.04,10
86881,12/06/2013,Medium,0.1,8
88291,27/06/2013,Low,0.01,19
87852,30/10/2013,Critical,0,15
90956,15/09/2012,Not Specified,0.08,14
90956,15/09/2012,Not Specified,0.1,5
87955,31/08/2011,Low,0.01,17
90760,25/05/2013,Critical,0.09,1
90760,25/05/2013,Critical,0.1,11
90760,25/05/2013,Critical,0.06,8
86018,08/10/2011,Not Specified,0,14
88441,15/03/2013,Not Specified,0.01,8
88441,15/03/2013,Not Specified,0.02,13
88672,04/09/2012,Low,0.02,11
88672,04/09/2012,Low,0.02,23
87575,21/02/2011,Medium,0.1,10
87420,21/07/2013,High,0.08,2
89401,04/02/2010,Low,0.03,1
86293,08/09/2011,Medium,0.01,9
86293,08/09/2011,Medium,0.08,5
86084,25/11/2013,Medium,0.04,44
86077,25/11/2010,Medium,0.05,20
86077,25/11/2010,Medium,0.04,11
90962,29/04/2010,High,0.04,8
86547,25/08/2010,Medium,0.07,6
89163,13/05/2013,High,0.08,14
89163,13/05/2013,High,0.1,7
89163,13/05/2013,High,0.04,13
89560,27/10/2013,Critical,0.03,11
86026,21/05/2013,Critical,0.09,7
90397,13/04/2013,High,0.09,12
90397,13/04/2013,High,0.02,2
87227,12/07/2013,Low,0.03,16
87227,12/07/2013,Low,0.06,10
87109,16/09/2010,Low,0.04,12
89012,15/09/2012,Not Specified,0.08,18
90461,01/04/2010,Medium,0.06,1
90511,10/07/2013,Low,0,4
90511,10/07/2013,Low,0.02,6
89558,20/09/2013,Medium,0.02,4
90889,13/01/2011,Not Specified,0.06,7
90969,30/06/2013,High,0.04,7
89216,25/10/2013,Critical,0.06,18
89216,25/10/2013,Critical,0,20
90975,25/09/2011,Medium,0.02,10
90975,25/09/2011,Medium,0,5
90975,25/09/2011,Medium,0.06,21
87489,26/05/2011,Critical,0.07,3
90034,06/04/2012,Critical,0.05,4
88146,07/05/2013,Not Specified,0,1
88146,07/05/2013,Not Specified,0.08,10
88072,26/08/2012,Critical,0.04,21
90019,10/11/2012,Critical,0.02,31
86966,09/08/2010,Medium,0.07,19
90418,11/10/2011,Medium,0.02,13
90466,20/08/2013,High,0.03,15
90466,20/08/2013,High,0.01,11
90466,20/08/2013,High,0,9
86689,05/08/2011,Critical,0.01,18
86689,05/08/2011,Critical,0.01,8
87996,11/08/2012,Low,0.07,16
89638,09/09/2013,Medium,0.01,15
89638,09/09/2013,Medium,0.05,11
90979,12/04/2012,Medium,0.01,1
90979,12/04/2012,Medium,0.07,14
90521,05/04/2013,Not Specified,0.05,11
88529,22/09/2011,Low,0.03,21
87349,25/03/2011,Critical,0.02,6
90375,24/02/2012,Medium,0.09,11
90375,24/02/2012,Medium,0.07,10
88040,13/08/2010,Medium,0.07,5
87073,04/02/2011,Critical,0.02,1
86790,22/06/2010,High,0.1,3
88229,25/09/2012,High,0.01,11
88229,25/09/2012,High,0.09,16
86183,16/03/2013,Not Specified,0.06,3
90976,28/08/2013,Not Specified,0.08,14
90986,24/06/2010,Low,0,14
88464,07/06/2012,Critical,0.09,20
88464,07/06/2012,Critical,0.09,3
88464,07/06/2012,Critical,0.09,17
88804,04/09/2011,Medium,0.06,21
88804,04/09/2011,Medium,0,10
90027,17/07/2010,Not Specified,0,13
90027,17/07/2010,Not Specified,0.06,15
90861,02/11/2010,Low,0.08,37
90861,02/11/2010,Low,0,9
88555,01/08/2010,Not Specified,0.03,23
88555,01/08/2010,Not Specified,0.04,11
88555,01/08/2010,Not Specified,0,23
89237,10/04/2012,Medium,0.04,13
89237,10/04/2012,Medium,0.01,13
89237,10/04/2012,Medium,0.09,3
85933,01/04/2013,Not Specified,0.06,9
85933,01/04/2013,Not Specified,0.08,9
90543,06/08/2011,Not Specified,0.08,12
90543,06/08/2011,Not Specified,0,12
90122,10/09/2011,Medium,0.1,13
86539,19/09/2011,Medium,0.09,13
90711,27/07/2011,Low,0.05,1
90711,27/07/2011,Low,0.08,8
90923,11/02/2012,Critical,0,1
87568,05/11/2013,Not Specified,0,18
88497,15/09/2012,Low,0.06,9
88011,10/01/2013,Low,0.07,7
88447,26/02/2010,Medium,0.07,6
88447,26/02/2010,Medium,0.03,5
89621,02/02/2011,Low,0.08,6
89621,02/02/2011,Low,0.03,9
89093,09/10/2010,Not Specified,0.05,14
89093,09/10/2010,Not Specified,0.09,7
89093,09/10/2010,Not Specified,0,22
88727,24/04/2010,Not Specified,0,1
87498,17/06/2012,Medium,0.1,8
87498,17/06/2012,Medium,0.01,12
88024,18/07/2011,Critical,0,12
90999,30/11/2013,Not Specified,0,3
90999,30/11/2013,Not Specified,0.08,32
90999,30/11/2013,Not Specified,0.06,3
87169,13/01/2012,Low,0,11
88390,18/09/2010,Medium,0,14
86212,12/04/2013,Critical,0.09,9
91007,30/09/2013,Low,0.09,11
89032,22/09/2012,Low,0.03,10
89245,06/12/2012,Not Specified,0.05,15
87259,29/08/2010,Low,0.03,2
87259,29/08/2010,Low,0,1
90519,07/01/2013,Medium,0.09,8
90513,07/01/2010,Medium,0.03,1
87216,12/03/2012,High,0.04,12
87216,12/03/2012,High,0.1,4
87216,12/03/2012,High,0.08,1
87216,12/03/2012,High,0.02,3
91009,28/03/2013,High,0.02,7
91009,28/03/2013,High,0.01,9
91009,28/03/2013,High,0.05,8
91009,28/03/2013,High,0.01,10
91010,15/04/2011,High,0.05,3
87267,21/05/2013,Low,0.09,8
87267,21/05/2013,Low,0.08,8
86956,19/02/2010,Not Specified,0,9
86964,19/02/2013,Not Specified,0.02,1
86956,19/02/2010,Not Specified,0.02,7
90001,15/05/2010,High,0.01,11
90001,15/05/2010,High,0.01,11
86513,11/02/2013,Medium,0.08,11
86513,11/02/2013,Medium,0.02,8
86513,11/02/2013,Medium,0.01,8
87515,05/05/2012,Not Specified,0.03,18
87515,05/05/2012,Not Specified,0.06,5
86673,30/04/2012,Critical,0.07,9
86673,30/04/2012,Critical,0.03,6
87091,31/12/2011,Not Specified,0.02,1
87091,31/12/2011,Not Specified,0,12
87344,29/10/2013,Critical,0.04,26
87997,20/10/2012,Not Specified,0.09,14
87997,20/10/2012,Not Specified,0.01,15
90888,06/11/2010,Not Specified,0.01,23
90888,06/11/2010,Not Specified,0.05,4
86211,30/12/2012,Low,0.1,18
87243,09/01/2010,Not Specified,0.02,2
87039,20/12/2012,Critical,0.1,21
91024,30/09/2013,Critical,0.04,1
89719,22/09/2012,High,0.06,11
89719,22/09/2012,High,0.09,9
86274,31/01/2013,Critical,0.1,2
86267,31/01/2010,Critical,0.03,4
90039,02/10/2013,Low,0.02,22
90039,02/10/2013,Low,0.01,17
89428,26/09/2011,Medium,0.1,17
87605,06/08/2011,Critical,0.1,11
87605,06/08/2011,Critical,0.03,21
89150,20/12/2011,Medium,0.01,2
86083,08/09/2013,Low,0.05,6
86083,08/09/2013,Low,0.04,6
86916,05/03/2012,Not Specified,0.04,14
86916,05/03/2012,Not Specified,0.09,4
86916,05/03/2012,Not Specified,0.1,11
89880,24/12/2010,Not Specified,0.01,18
89880,24/12/2010,Not Specified,0.05,5
91025,12/08/2010,Medium,0,1
86075,31/07/2010,Medium,0.03,9
86075,31/07/2010,Medium,0.01,10
91030,25/09/2010,Not Specified,0.03,4
91030,25/09/2010,Not Specified,0.08,15
91037,22/05/2013,Low,0.03,3
91037,22/05/2013,Low,0.02,2
91037,22/05/2013,Low,0.01,14
85837,20/04/2011,Not Specified,0.09,5
89942,02/10/2010,Not Specified,0.03,12
91039,16/03/2012,High,0,14
86883,11/02/2010,High,0.01,2
91041,24/02/2010,Critical,0.03,3
88568,25/02/2010,Low,0.1,6
89261,21/12/2011,Low,0.03,16
87268,05/08/2013,High,0.09,3
87268,05/08/2013,High,0.05,22
87268,05/08/2013,High,0.06,20
90825,16/12/2013,Critical,0.04,16
89031,19/09/2012,High,0.01,8
89687,17/01/2011,Critical,0.03,8
87015,15/09/2010,High,0.03,14
91020,24/06/2012,Not Specified,0.1,2
91020,24/06/2012,Not Specified,0,12
86280,05/12/2011,Not Specified,0,4
88248,03/05/2013,Critical,0.08,5
87693,27/10/2013,Not Specified,0.1,4
91049,28/06/2010,Low,0,15
90786,17/01/2010,Medium,0.06,8
88582,04/05/2011,Critical,0.07,12
87066,27/02/2013,Low,0.05,8
89296,29/06/2012,Critical,0.09,7
89296,29/06/2012,Critical,0.03,4
87535,07/06/2010,Low,0,7
87662,19/12/2012,High,0.06,5
87093,26/07/2012,Low,0.08,1
87093,26/07/2012,Low,0.04,15
90114,01/03/2010,Critical,0.07,2
88762,11/04/2013,Low,0.08,8
88762,11/04/2013,Low,0.07,7
87651,28/01/2010,High,0.06,1
87651,28/01/2010,High,0.02,1
91053,24/06/2010,Not Specified,0.04,6
91053,24/06/2010,Not Specified,0.03,15
86116,25/06/2013,Critical,0.01,6
89211,26/09/2010,Critical,0.01,16
90353,27/07/2010,Critical,0.03,6
87682,10/08/2011,High,0.03,22
89279,28/10/2010,High,0.1,14
89279,28/10/2010,High,0.08,13
91057,04/10/2010,Low,0.04,11
89508,04/08/2011,Not Specified,0,20
86560,05/09/2012,Low,0.01,15
85881,03/12/2011,Not Specified,0.01,7
90432,30/09/2010,Medium,0.07,21
90432,30/09/2010,Medium,0.09,23
86787,04/11/2013,High,0.07,3
89752,16/07/2011,Medium,0.05,15
89752,16/07/2011,Medium,0.02,11
89752,16/07/2011,Medium,0.06,6
89752,16/07/2011,Medium,0,14
87005,19/08/2010,Low,0.01,9
91061,18/09/2013,Medium,0.1,14
91060,18/09/2010,Medium,0.03,13
88660,26/07/2011,Medium,0.04,14
88660,26/07/2011,Medium,0,9
89507,30/03/2011,Low,0,10
89507,30/03/2011,Low,0.1,8
87731,15/03/2013,Not Specified,0.1,6
87731,15/03/2013,Not Specified,0,3
89257,12/07/2010,Low,0.04,13
89269,12/07/2013,Low,0.09,2
89257,12/07/2010,Low,0.09,8
90270,24/01/2010,High,0.01,6
90425,29/09/2012,High,0.09,20
90425,29/09/2012,High,0.07,11
89125,10/04/2011,High,0.04,11
91062,18/03/2010,Not Specified,0.05,3
90641,16/12/2010,Critical,0.1,5
88695,07/03/2011,Not Specified,0.07,9
88695,07/03/2011,Not Specified,0.03,2
87066,27/02/2013,High,0.06,12
85989,23/09/2013,Low,0.06,11
85989,23/09/2013,Low,0.07,23
85989,23/09/2013,Low,0.05,11
88963,05/07/2012,High,0.1,15
88963,05/07/2012,High,0.04,14
89114,16/01/2012,Medium,0.03,8
89523,20/04/2010,High,0.09,5
90174,25/12/2013,Medium,0.05,8
90174,25/12/2013,Medium,0.05,3
86479,09/04/2012,Not Specified,0.09,8
86479,09/04/2012,Not Specified,0.05,10
91072,24/09/2013,Not Specified,0,18
89402,24/08/2010,Not Specified,0.05,1
88006,13/11/2011,Critical,0.03,33
90322,23/05/2010,Not Specified,0.08,1
86520,12/07/2010,High,0.05,10
86520,12/07/2010,High,0.09,10
90396,20/09/2012,Medium,0,1
91074,12/12/2011,High,0.08,4
91074,12/12/2011,High,0.02,15
89319,02/02/2010,Critical,0.1,8
88669,12/01/2011,High,0.05,10
88669,12/01/2011,High,0.03,1
90668,23/11/2013,Not Specified,0.02,8
88075,20/10/2010,Medium,0.06,20
88075,20/10/2010,Medium,0.06,17
91083,30/11/2012,High,0.04,37
91091,14/01/2011,Critical,0.07,2
87021,11/02/2011,Low,0.08,9
87021,11/02/2011,Low,0,2
87957,30/12/2011,Not Specified,0.07,21
87957,30/12/2011,Not Specified,0.09,10
87957,30/12/2011,Not Specified,0.08,16
86287,30/10/2012,Low,0.08,13
86287,30/10/2012,Low,0.05,4
89120,25/02/2012,Low,0.04,1
89972,15/04/2011,High,0.01,8
89972,15/04/2011,High,0.02,5
89972,15/04/2011,High,0.07,4
86003,16/04/2010,Critical,0.05,2
89695,01/11/2013,Not Specified,0.1,32
90637,22/12/2012,High,0,2
90637,22/12/2012,High,0.06,21
88498,20/01/2013,Low,0.03,10
88498,20/01/2013,Low,0.07,1
89673,07/09/2012,Critical,0.04,10
89673,07/09/2012,Critical,0.08,7
86968,04/05/2012,High,0.05,10
86968,04/05/2012,High,0.1,14
89722,02/06/2013,Critical,0.01,11
89722,02/06/2013,Critical,0.05,13
86588,11/09/2013,Not Specified,0.07,18
91103,09/01/2012,High,0.04,2
87715,11/01/2013,High,0.06,9
87712,15/08/2011,Medium,0.06,1
87712,15/08/2011,Medium,0.04,5
90516,13/08/2011,Medium,0.06,15
90516,13/08/2011,Medium,0.1,10
91110,29/09/2010,Low,0.03,2
89359,24/06/2013,Low,0.03,2
89303,14/03/2011,Medium,0.09,10
91121,18/12/2013,High,0.09,13
91121,18/12/2013,High,0.03,15
91121,18/12/2013,High,0,1
91121,18/12/2013,High,0,25
87967,04/08/2011,Not Specified,0.01,3
85926,19/10/2013,Not Specified,0.06,12
85926,19/10/2013,Not Specified,0.05,1
85926,19/10/2013,Not Specified,0.04,13
89381,18/10/2013,Low,0.06,9
91125,08/08/2012,Low,0.01,24
89587,02/04/2011,Low,0.01,1
88369,02/03/2011,Critical,0.05,7
86602,25/03/2011,Not Specified,0.03,8
90070,24/05/2011,Critical,0.08,9
87300,26/12/2011,Low,0.03,8
87300,26/12/2011,Low,0.08,3
87300,26/12/2011,Low,0.06,20
86537,29/07/2011,Medium,0.02,10
89182,08/06/2013,High,0,12
86062,12/08/2013,Critical,0.04,10
86062,12/08/2013,Critical,0.01,13
91129,06/10/2012,High,0.07,21
91129,06/10/2012,High,0.01,19
91129,06/10/2012,High,0.07,19
86151,13/11/2013,Critical,0.06,17
86151,13/11/2013,Critical,0.09,37
91131,24/11/2010,Critical,0.07,14
88563,16/06/2013,Critical,0.04,2
87167,03/11/2011,High,0.1,12
87167,03/11/2011,High,0.07,19
85940,10/04/2010,Not Specified,0.08,8
90077,12/08/2013,Medium,0.1,5
91139,30/01/2013,Medium,0.05,11
91139,30/01/2013,Medium,0.09,1
88327,05/08/2013,Not Specified,0.08,25
88047,05/11/2013,Medium,0.06,7
88489,21/05/2011,Critical,0.04,2
90791,05/12/2011,Not Specified,0.03,13
90791,05/12/2011,Not Specified,0.03,10
90791,05/12/2011,Not Specified,0.1,12
90791,05/12/2011,Not Specified,0.03,20
89511,10/01/2013,Low,0.02,10
89503,10/01/2010,Low,0.03,12
90012,26/02/2011,Low,0.05,11
91143,02/09/2013,Critical,0.02,2
91143,02/09/2013,Critical,0,8
91146,28/02/2012,Critical,0.09,3
87788,26/09/2013,Critical,0.07,3
91156,17/09/2012,Medium,0.1,15
89364,19/08/2013,Low,0.03,18
90366,08/12/2012,Medium,0.04,6
90366,08/12/2012,Medium,0.03,4
88508,05/06/2012,High,0.03,6
86492,11/02/2011,Medium,0,8
86492,11/02/2011,Medium,0.1,6
89344,31/08/2010,Not Specified,0,14
89344,31/08/2010,Not Specified,0.03,2
90807,17/05/2011,Low,0.01,11
88096,12/03/2012,Low,0.02,7
88096,12/03/2012,Low,0.1,13
86435,30/06/2013,Critical,0.03,17
86432,30/06/2010,Critical,0.08,11
91162,22/10/2012,Low,0.08,21
85890,08/02/2013,Medium,0.03,10
88267,04/03/2010,Low,0.1,2
90732,06/10/2011,Low,0.04,16
91163,07/11/2011,Medium,0.07,20
88640,13/03/2013,High,0.1,3
87336,26/07/2011,Low,0.09,10
87336,26/07/2011,Low,0.1,7
89686,30/10/2010,Low,0.1,21
91033,31/01/2013,Low,0.01,7
89238,24/05/2012,Critical,0.05,16
86409,20/05/2010,Medium,0.09,9
86409,20/05/2010,Medium,0.04,13
86409,20/05/2010,Medium,0.02,8
91167,26/12/2010,Not Specified,0.02,12
91174,14/11/2010,Medium,0.05,7
91174,14/11/2010,Medium,0.08,28
90152,08/11/2013,Medium,0.08,23
90152,08/11/2013,Medium,0,5
91186,28/06/2013,Critical,0.06,17
91180,28/06/2010,Critical,0.09,17
91180,28/06/2010,Critical,0.1,6
87622,03/07/2011,Critical,0.06,11
87622,03/07/2011,Critical,0.07,7
88357,19/09/2013,Critical,0.02,13
91126,25/10/2012,Low,0.08,15
91126,25/10/2012,Low,0.04,16
90717,27/02/2011,Critical,0.09,9
88556,11/08/2010,High,0.09,14
88556,11/08/2010,High,0.01,11
88556,11/08/2010,High,0.02,14
88157,31/08/2010,Not Specified,0.05,16
88157,31/08/2010,Not Specified,0,8
89595,26/01/2010,High,0.01,1
89595,26/01/2010,High,0.03,8
91189,02/08/2012,Critical,0.02,11
87453,03/01/2011,Medium,0.1,5
86788,07/12/2013,Critical,0.03,13
89324,25/05/2013,Critical,0.1,2
89324,25/05/2013,Critical,0.04,11
89324,25/05/2013,Critical,0.1,6
90893,10/03/2012,Medium,0.07,6
90893,10/03/2012,Medium,0.08,5
91196,28/06/2011,Critical,0.08,3
87146,29/01/2010,Medium,0.02,10
87146,29/01/2010,Medium,0.02,1
89882,18/07/2012,Medium,0.04,13
89882,18/07/2012,Medium,0.03,13
90899,29/01/2010,Critical,0.09,4
87369,05/03/2012,High,0.07,10
87369,05/03/2012,High,0.01,12
88522,07/07/2010,High,0.01,4
90105,15/09/2011,Low,0.03,18
87383,05/10/2010,Critical,0.07,22
87383,05/10/2010,Critical,0.01,3
86010,10/04/2010,High,0.03,2
89048,09/10/2011,Not Specified,0.05,1
89048,09/10/2011,Not Specified,0.02,14
