SALES_ID,CUST_ID,PROD_ID,ORD_ID,SHIPPING_ID,ORD_DATE,SHIP_DATE,PROD_NAME,Process Time Difference,Profit,Sales
2717,1827,2717,86963,2717,14/12/2012,19/12/2012,Wilson Jones® Four-Pocket Poly Binders,5 days 0 hrs 0 mins ,-5.36,9.5
2718,1827,2718,86963,2718,14/12/2012,18/12/2012,"Dual Level, Single-Width Filing Carts",4 days 0 hrs 0 mins ,"2,859.88","4,144.76"
2719,1748,2719,87245,2719,12/12/2010,14/12/2010,Bevis 36 x 72 Conference Tables,2 days 0 hrs 0 mins ,-93.06,151.46
2720,1748,2720,87256,2720,12/12/2013,12/12/2013,Accessory17,0 days 0 hrs 0 mins ,-70.03,435.83
2721,447,2721,90449,2721,25/06/2010,28/06/2010,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",3 days 0 hrs 0 mins ,-82.9,159.51
2722,447,2722,90449,2722,25/06/2010,25/06/2010,2160i,0 days 0 hrs 0 mins ,"1,268.81","1,838.85"
2723,1748,2723,87257,2723,18/12/2013,20/12/2013,Avery 49,2 days 0 hrs 0 mins ,40.7,58.99
2724,1934,2724,86688,2724,30/11/2010,30/11/2010,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0 days 0 hrs 0 mins ,52.99,561.65
2725,1935,2725,86688,2725,30/11/2010,05/12/2010,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5 days 0 hrs 0 mins ,10.51,55.6
2726,1935,2726,86688,2726,30/11/2010,04/12/2010,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",4 days 0 hrs 0 mins ,"1,448.73","2,099.61"
2727,1935,2727,86688,2727,30/11/2010,07/12/2010,Advantus Map Pennant Flags and Round Head Tacks,7 days 0 hrs 0 mins ,1,96.6
2728,2418,2728,86755,2728,14/02/2011,16/02/2011,Sauder Camden County Collection Library,2 days 0 hrs 0 mins ,39.88,"1,224.10"
2729,2418,2729,86755,2729,14/02/2011,15/02/2011,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,1 days 0 hrs 0 mins ,29.89,337.24
2730,2783,2730,86983,2730,23/10/2011,28/10/2011,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",5 days 0 hrs 0 mins ,139.71,932.4
2731,2783,2731,86983,2731,23/10/2011,27/10/2011,Fluorescent Highlighters by Dixon,4 days 0 hrs 0 mins ,1.09,10.3
2732,2784,2732,86983,2732,23/10/2011,28/10/2011,Acco 6 Outlet Guardian Premium Surge Suppressor,5 days 0 hrs 0 mins ,23.62,133.46
2733,2784,2733,86983,2733,23/10/2011,30/10/2011,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",7 days 0 hrs 0 mins ,-72.57,94.5
2734,2784,2734,86983,2734,23/10/2011,28/10/2011,"Hot File® 7-Pocket, Floor Stand",5 days 0 hrs 0 mins ,568.01,"1,281.73"
2735,1781,2735,89864,2735,10/12/2012,15/12/2012,Hon iLevel™ Computer Training Table,5 days 0 hrs 0 mins ,-730.39,619.94
2736,862,2736,90454,2736,06/07/2012,06/07/2012,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,0 days 0 hrs 0 mins ,118.6,171.88
2737,482,2737,90357,2737,24/12/2012,28/12/2012,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,4 days 0 hrs 0 mins ,"1,083.36","1,570.09"
2738,1957,2738,89824,2738,02/06/2013,02/06/2013,"Micro Innovations Micro 3000 Keyboard, Black",0 days 0 hrs 0 mins ,-101.78,309.09
2739,1462,2739,86404,2739,18/06/2012,19/06/2012,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1 days 0 hrs 0 mins ,81.94,118.75
2740,3297,2740,86210,2740,20/12/2012,22/12/2012,Anderson Hickey Conga Table Tops & Accessories,2 days 0 hrs 0 mins ,17.48,277.31
2741,1616,2741,90288,2741,11/05/2012,13/05/2012,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",2 days 0 hrs 0 mins ,-398.11,"1,336.57"
2742,2048,2742,88225,2742,02/04/2012,03/04/2012,Plastic Binding Combs,1 days 0 hrs 0 mins ,-28.68,144.49
2743,2048,2743,88225,2743,02/04/2012,04/04/2012,"Eldon® Expressions™ Wood Desk Accessories, Oak",2 days 0 hrs 0 mins ,6.35,9.2
2744,3316,2744,90465,2744,02/02/2012,04/02/2012,"Seth Thomas 14"" Putty-Colored Wall Clock",2 days 0 hrs 0 mins ,-0.37,30.96
2745,1514,2745,90468,2745,23/03/2013,24/03/2013,Fellowes Black Plastic Comb Bindings,1 days 0 hrs 0 mins ,-32.82,7.37
2746,1952,2746,88343,2746,28/05/2012,29/05/2012,Xerox 1978,1 days 0 hrs 0 mins ,17.81,81.48
2747,1952,2747,88343,2747,28/05/2012,29/05/2012,Pizazz® Global Quick File™,1 days 0 hrs 0 mins ,20.81,80.53
2748,1953,2748,88343,2748,28/05/2012,30/05/2012,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",2 days 0 hrs 0 mins ,-167.06,67.46
2749,3393,2749,87914,2749,18/10/2013,21/10/2013,Xerox 1947,3 days 0 hrs 0 mins ,-70.85,124.64
2750,2290,2750,88164,2750,04/08/2010,06/08/2010,Logitech Cordless Navigator Duo,2 days 0 hrs 0 mins ,779.47,"1,129.67"
2751,2290,2751,88170,2751,04/08/2013,05/08/2013,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1 days 0 hrs 0 mins ,-31.7,94.52
2752,626,2752,90471,2752,24/10/2011,26/10/2011,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",2 days 0 hrs 0 mins ,31.57,65.29
2753,1116,2753,86781,2753,18/02/2013,20/02/2013,Iris Project Case,2 days 0 hrs 0 mins ,-142.86,78.69
2754,3132,2754,86801,2754,15/10/2012,17/10/2012,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,2 days 0 hrs 0 mins ,"4,896.37","11,039.74"
2755,1701,2755,90475,2755,26/12/2011,26/12/2011,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0 days 0 hrs 0 mins ,-190.43,252.35
2756,1701,2756,90475,2756,26/12/2011,27/12/2011,Rediform S.O.S. Phone Message Books,1 days 0 hrs 0 mins ,"4,305.67",5.73
2757,1025,2757,89013,2757,08/11/2012,11/11/2012,GBC Plastic Binding Combs,3 days 0 hrs 0 mins ,53.96,203.87
2758,1025,2758,89013,2758,08/11/2012,09/11/2012,Global Commerce™ Series High-Back Swivel/Tilt Chairs,1 days 0 hrs 0 mins ,"1,010.90","5,668.64"
2759,240,2759,90481,2759,31/01/2011,02/02/2011,Microsoft Natural Keyboard Elite,2 days 0 hrs 0 mins ,67.4,350.03
2760,2037,2760,89333,2760,12/03/2010,14/03/2010,Keytronic French Keyboard,2 days 0 hrs 0 mins ,-88.61,305.71
2761,3167,2761,86493,2761,19/04/2011,21/04/2011,"O'Sullivan Elevations Bookcase, Cherry Finish",2 days 0 hrs 0 mins ,-272.79,985.97
2762,3167,2762,86493,2762,19/04/2011,21/04/2011,Eldon® Gobal File Keepers,2 days 0 hrs 0 mins ,96.29,78.42
2763,385,2763,90342,2763,07/12/2011,08/12/2011,Fellowes PB300 Plastic Comb Binding Machine,1 days 0 hrs 0 mins ,-114.12,356.95
2764,386,2764,90342,2764,07/12/2011,09/12/2011,"3.5"" IBM Formatted Diskettes, DS/HD",2 days 0 hrs 0 mins ,-28.39,53.11
2765,386,2765,90342,2765,07/12/2011,09/12/2011,Xerox 1934,2 days 0 hrs 0 mins ,674.41,977.41
2766,3076,2766,88241,2766,07/07/2010,08/07/2010,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1 days 0 hrs 0 mins ,-203.27,296.75
2767,718,2767,89350,2767,10/07/2012,12/07/2012,"IBM 80 Minute CD-R Spindle, 50/Pack",2 days 0 hrs 0 mins ,166.5,241.3
2768,718,2768,89350,2768,10/07/2012,10/07/2012,Accessory31,0 days 0 hrs 0 mins ,89.44,129.62
2769,3254,2769,90489,2769,04/08/2011,04/08/2011,GBC VeloBinder Electric Binding Machine,0 days 0 hrs 0 mins ,214.34,718.47
2770,3254,2770,90489,2770,04/08/2011,06/08/2011,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",2 days 0 hrs 0 mins ,"5,273.29",602.6
2771,3254,2771,90489,2771,04/08/2011,05/08/2011,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1 days 0 hrs 0 mins ,271.82,826.78
2772,1250,2772,87879,2772,07/08/2011,08/08/2011,Hon GuestStacker Chair,1 days 0 hrs 0 mins ,"1,581.35","2,478.35"
2773,918,2773,90495,2773,20/02/2012,21/02/2012,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",1 days 0 hrs 0 mins ,"-1,341.11",894.58
2774,919,2774,90495,2774,20/02/2012,21/02/2012,Kensington 6 Outlet SmartSocket Surge Protector,1 days 0 hrs 0 mins ,275.5,483.59
2775,2326,2775,88723,2775,13/05/2011,16/05/2011,i600,3 days 0 hrs 0 mins ,133.45,638.44
2776,3366,2776,90501,2776,24/05/2010,29/05/2010,Lexmark Z25 Color Inkjet Printer,5 days 0 hrs 0 mins ,66.22,837.57
2777,3366,2777,90501,2777,24/05/2010,28/05/2010,Xerox 231,4 days 0 hrs 0 mins ,-23.53,56.22
2778,1686,2778,86973,2778,03/03/2010,10/03/2010,Eldon® Wave Desk Accessories,7 days 0 hrs 0 mins ,-129.01,19.67
2779,1367,2779,90522,2779,11/06/2013,18/06/2013,232,7 days 0 hrs 0 mins ,"1,280.93","1,856.42"
2780,2584,2780,89661,2780,16/06/2012,16/06/2012,White GlueTop Scratch Pads,0 days 0 hrs 0 mins ,1.28,28.13
2781,928,2781,87136,2781,13/01/2011,15/01/2011,Newell 342,2 days 0 hrs 0 mins ,-143.26,36
2782,922,2782,87136,2782,13/01/2011,15/01/2011,Ibico EB-19 Dual Function Manual Binding System,2 days 0 hrs 0 mins ,"1,442.03","2,089.90"
2783,3084,2783,89879,2783,20/10/2010,22/10/2010,i1000,2 days 0 hrs 0 mins ,313.81,798.89
2784,1813,2784,90527,2784,15/10/2012,17/10/2012,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",2 days 0 hrs 0 mins ,-34.83,87.69
2785,1782,2785,89861,2785,21/12/2011,21/12/2011,Honeywell Quietcare HEPA Air Cleaner,0 days 0 hrs 0 mins ,730.28,"1,058.37"
2786,1782,2786,89861,2786,21/12/2011,26/12/2011,Avery 496,5 days 0 hrs 0 mins ,59.01,85.52
2787,2752,2787,88071,2787,10/04/2011,13/04/2011,Cardinal Poly Pocket Divider Pockets for Ring Binders,3 days 0 hrs 0 mins ,-64.44,5.21
2788,2752,2788,88071,2788,10/04/2011,11/04/2011,GBC Recycled Regency Composition Covers,1 days 0 hrs 0 mins ,7.1,437.77
2789,2752,2789,88071,2789,10/04/2011,11/04/2011,Aluminum Document Frame,1 days 0 hrs 0 mins ,76.87,62.6
2790,216,2790,88052,2790,22/02/2012,28/02/2012,Xerox 1908,6 days 0 hrs 0 mins ,-54.87,53.56
2791,216,2791,88052,2791,22/02/2012,26/02/2012,Xerox 1935,4 days 0 hrs 0 mins ,130.65,189.35
2792,216,2792,88052,2792,22/02/2012,26/02/2012,"Dual Level, Single-Width Filing Carts",4 days 0 hrs 0 mins ,738.31,"1,070.01"
2793,2468,2793,88135,2793,27/04/2010,29/04/2010,Avery Arch Ring Binders,2 days 0 hrs 0 mins ,765.75,169.46
2794,2468,2794,88145,2794,27/04/2013,29/04/2013,"IBM Active Response Keyboard, Black",2 days 0 hrs 0 mins ,280.91,163.52
2795,187,2795,88362,2795,19/03/2011,21/03/2011,White GlueTop Scratch Pads,2 days 0 hrs 0 mins ,65.05,94.28
2796,1632,2796,90530,2796,15/01/2010,16/01/2010,"6"" Cubicle Wall Clock, Black",1 days 0 hrs 0 mins ,15.98,48.25
2797,592,2797,86312,2797,09/02/2011,09/02/2011,Sharp AL-1530CS Digital Copier,0 days 0 hrs 0 mins ,"1,260.51","5,376.69"
2798,592,2798,86312,2798,09/02/2011,11/02/2011,"Tennsco Lockers, Gray",2 days 0 hrs 0 mins ,"-1,274.02",167.26
2799,918,2799,90493,2799,20/11/2010,21/11/2010,O'Sullivan 3-Shelf Heavy-Duty Bookcases,1 days 0 hrs 0 mins ,187.41,"2,115.06"
2800,80,2800,89925,2800,29/05/2011,31/05/2011,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2 days 0 hrs 0 mins ,534.66,774.87
2801,3388,2801,90155,2801,07/01/2011,12/01/2011,Crayola Colored Pencils,5 days 0 hrs 0 mins ,26.36,39.85
2802,1707,2802,88787,2802,17/08/2011,17/08/2011,Xerox 1882,0 days 0 hrs 0 mins ,671.03,972.5
2803,3112,2803,86863,2803,19/02/2013,20/02/2013,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1 days 0 hrs 0 mins ,5.59,371.68
2804,3113,2804,86863,2804,19/02/2013,20/02/2013,"Acme® 8"" Straight Scissors",1 days 0 hrs 0 mins ,-114.17,136.41
2805,1505,2805,86182,2805,08/03/2011,15/03/2011,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",7 days 0 hrs 0 mins ,8.8,12.76
2806,2156,2806,90388,2806,23/06/2011,25/06/2011,Accessory25,2 days 0 hrs 0 mins ,179.8,260.58
2807,1935,2807,86686,2807,08/04/2010,10/04/2010,Belkin F9M820V08 8 Outlet Surge,2 days 0 hrs 0 mins ,285.47,413.73
2808,592,2808,86307,2808,17/01/2010,17/01/2010,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0 days 0 hrs 0 mins ,-239.87,285.87
2809,593,2809,86307,2809,17/01/2010,19/01/2010,Newell 323,2 days 0 hrs 0 mins ,-53.44,20.37
2810,1416,2810,90545,2810,11/01/2012,13/01/2012,Acco Suede Grain Vinyl Round Ring Binder,2 days 0 hrs 0 mins ,-5.72,5.67
2811,1416,2811,90545,2811,11/01/2012,20/01/2012,Eldon Image Series Black Desk Accessories,9 days 0 hrs 0 mins ,-61.5,17.98
2812,1416,2812,90545,2812,11/01/2012,16/01/2012,Xerox 213,5 days 0 hrs 0 mins ,-95.7,34.39
2813,1417,2813,90545,2813,11/01/2012,16/01/2012,Newell 342,5 days 0 hrs 0 mins ,-63.09,22.18
2814,2578,2814,88299,2814,25/02/2011,27/02/2011,Portable Personal File Box,2 days 0 hrs 0 mins ,-122.28,95.95
2815,2671,2815,90553,2815,25/05/2013,28/05/2013,Avery 497,3 days 0 hrs 0 mins ,-808.47,23.02
2816,2671,2816,90553,2816,25/05/2013,27/05/2013,Assorted Color Push Pins,2 days 0 hrs 0 mins ,-252.63,26.88
2817,2671,2817,90553,2817,25/05/2013,27/05/2013,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",2 days 0 hrs 0 mins ,4.19,191.83
2818,3042,2818,86112,2818,24/12/2012,25/12/2012,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,1 days 0 hrs 0 mins ,161.9,380.62
2819,914,2819,86367,2819,02/12/2013,03/12/2013,Avery 474,1 days 0 hrs 0 mins ,22.84,33.1
2820,913,2820,86367,2820,02/12/2013,02/12/2013,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0 days 0 hrs 0 mins ,379.58,550.11
2821,3167,2821,86494,2821,11/03/2012,11/03/2012,Belkin 105-Key Black Keyboard,0 days 0 hrs 0 mins ,-245.66,42.5
2822,2407,2822,88454,2822,01/03/2012,02/03/2012,Newell 310,1 days 0 hrs 0 mins ,-2.44,15.48
2823,2402,2823,88454,2823,01/03/2012,03/03/2012,Spiral Phone Message Books with Labels by Adams,2 days 0 hrs 0 mins ,-5.26,4.69
2824,1997,2824,90333,2824,25/01/2010,28/01/2010,5170i,3 days 0 hrs 0 mins ,17.65,408.66
2825,2313,2825,90562,2825,04/10/2012,06/10/2012,Acme® Box Cutter Scissors,2 days 0 hrs 0 mins ,66.95,229.63
2826,1131,2826,88111,2826,18/07/2012,19/07/2012,Avery 487,1 days 0 hrs 0 mins ,32.54,47.16
2827,1131,2827,88111,2827,18/07/2012,19/07/2012,Xerox 216,1 days 0 hrs 0 mins ,-120.95,68.24
2828,2000,2828,90569,2828,03/05/2011,04/05/2011,Nu-Dell Executive Frame,1 days 0 hrs 0 mins ,184.58,225.76
2829,2000,2829,90569,2829,03/05/2011,05/05/2011,Okidata ML184 Turbo Dot Matrix Printers,2 days 0 hrs 0 mins ,-98.43,"1,592.97"
2830,870,2830,90581,2830,29/10/2011,31/10/2011,Belkin ErgoBoard™ Keyboard,2 days 0 hrs 0 mins ,-63.51,134.24
2831,871,2831,90581,2831,29/10/2011,31/10/2011,O'Sullivan 4-Shelf Bookcase in Odessa Pine,2 days 0 hrs 0 mins ,-826.74,"1,701.21"
2832,3100,2832,89988,2832,25/09/2010,27/09/2010,Accessory17,2 days 0 hrs 0 mins ,-299.81,31.71
2833,1687,2833,86975,2833,30/08/2011,31/08/2011,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1 days 0 hrs 0 mins ,-82.64,"2,509.33"
2834,1687,2834,86975,2834,30/08/2011,31/08/2011,Spiral Phone Message Books with Labels by Adams,1 days 0 hrs 0 mins ,29.59,42.89
2835,1410,2835,87094,2835,24/11/2012,25/11/2012,Belkin F5C206VTEL 6 Outlet Surge,1 days 0 hrs 0 mins ,576.11,983.69
2836,1099,2836,89637,2836,24/04/2013,25/04/2013,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1 days 0 hrs 0 mins ,52.89,178.34
2837,1432,2837,86826,2837,05/03/2010,06/03/2010,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",1 days 0 hrs 0 mins ,74.28,107.65
2838,1433,2838,86826,2838,05/03/2010,06/03/2010,Newell 337,1 days 0 hrs 0 mins ,-66.35,25.15
2839,3017,2839,89073,2839,25/06/2011,26/06/2011,Binder Posts,1 days 0 hrs 0 mins ,-16.08,19.17
2840,3017,2840,89073,2840,25/06/2011,26/06/2011,Storex DuraTech Recycled Plastic Frosted Binders,1 days 0 hrs 0 mins ,-57.47,34.58
2841,1384,2841,89409,2841,03/04/2011,04/04/2011,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,1 days 0 hrs 0 mins ,"-1,356.67",699.89
2842,1330,2842,89757,2842,15/01/2013,17/01/2013,Strathmore Photo Mount Cards,2 days 0 hrs 0 mins ,-115.94,83.05
2843,3098,2843,89314,2843,08/04/2010,09/04/2010,Xerox 1932,1 days 0 hrs 0 mins ,240.18,348.08
2844,2422,2844,89055,2844,22/07/2010,24/07/2010,Avery Binder Labels,2 days 0 hrs 0 mins ,-154.31,42.56
2845,2949,2845,87519,2845,04/12/2013,09/12/2013,Xerox 210,5 days 0 hrs 0 mins ,-45.36,105.03
2846,2737,2846,89018,2846,22/04/2010,24/04/2010,Logitech Cordless Elite Duo,2 days 0 hrs 0 mins ,566.61,821.17
2847,339,2847,90584,2847,22/04/2011,24/04/2011,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2 days 0 hrs 0 mins ,"-2,149.80",49.02
2848,848,2848,89368,2848,14/12/2012,17/12/2012,"Sauder Camden County Collection Libraries, Planked Cherry Finish",3 days 0 hrs 0 mins ,-810.21,"1,788.56"
2849,936,2849,90590,2849,26/07/2011,27/07/2011,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",1 days 0 hrs 0 mins ,12.97,50.07
2850,266,2850,90594,2850,15/11/2010,16/11/2010,Xerox 214,1 days 0 hrs 0 mins ,8.93,67.86
2851,266,2851,90594,2851,15/11/2010,16/11/2010,Tennsco Commercial Shelving,1 days 0 hrs 0 mins ,229.64,747.28
2852,799,2852,89912,2852,18/08/2011,19/08/2011,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",1 days 0 hrs 0 mins ,221.27,121.53
2853,1775,2853,89944,2853,14/12/2010,21/12/2010,GBC Binding covers,7 days 0 hrs 0 mins ,123.89,269.54
2854,1775,2854,89956,2854,14/12/2013,14/12/2013,GBC Standard Therm-A-Bind Covers,0 days 0 hrs 0 mins ,-5.83,108.17
2855,3385,2855,88747,2855,07/03/2011,08/03/2011,Logitech Internet Navigator Keyboard,1 days 0 hrs 0 mins ,-27.99,302.75
2856,3385,2856,88747,2856,07/03/2011,10/03/2011,Talkabout T8097,3 days 0 hrs 0 mins ,849.41,"1,231.03"
2857,88,2857,90598,2857,13/12/2011,15/12/2011,Fellowes 17-key keypad for PS/2 interface,2 days 0 hrs 0 mins ,84.59,462.34
2858,2728,2858,88121,2858,19/10/2012,20/10/2012,Canon PC1080F Personal Copier,1 days 0 hrs 0 mins ,"5,973.25","11,834.98"
2859,2729,2859,88121,2859,19/10/2012,21/10/2012,Global Deluxe High-Back Office Chair in Storm,2 days 0 hrs 0 mins ,105.3,"3,092.54"
2860,2729,2860,88121,2860,19/10/2012,21/10/2012,"Bevis Round Conference Table Top, X-Base",2 days 0 hrs 0 mins ,-325.87,190.31
2861,2900,2861,86292,2861,31/07/2011,03/08/2011,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",3 days 0 hrs 0 mins ,666.21,292.71
2862,1625,2862,90604,2862,05/10/2012,10/10/2012,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5 days 0 hrs 0 mins ,146.95,251.01
2863,972,2863,87265,2863,11/02/2013,12/02/2013,1726 Digital Answering Machine,1 days 0 hrs 0 mins ,-102.43,19.47
2864,1938,2864,88878,2864,20/11/2013,22/11/2013,Wilson Jones DublLock® D-Ring Binders,2 days 0 hrs 0 mins ,72.26,165.56
2865,3354,2865,88589,2865,16/05/2010,17/05/2010,Lock-Up Easel 'Spel-Binder',1 days 0 hrs 0 mins ,137.68,199.53
2866,3354,2866,88589,2866,16/05/2010,18/05/2010,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),2 days 0 hrs 0 mins ,-62,37.05
2867,2561,2867,86465,2867,22/03/2010,25/03/2010,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,3 days 0 hrs 0 mins ,"1,261.47","1,828.22"
2868,2561,2868,86469,2868,22/03/2013,24/03/2013,Logitech Access Keyboard,2 days 0 hrs 0 mins ,107.07,155.17
2869,3397,2869,87536,2869,11/09/2010,12/09/2010,Crate-A-Files™,1 days 0 hrs 0 mins ,-116.76,207.31
2870,3397,2870,87536,2870,11/09/2010,12/09/2010,Bell Sonecor JB700 Caller ID,1 days 0 hrs 0 mins ,-160.95,143.12
2871,2854,2871,87326,2871,09/05/2013,14/05/2013,Fellowes EZ Multi-Media Keyboard,5 days 0 hrs 0 mins ,-126.6,243.04
2872,2854,2872,87326,2872,09/05/2013,13/05/2013,Avery 51,4 days 0 hrs 0 mins ,-5.92,6.3
2873,2405,2873,88458,2873,12/08/2013,13/08/2013,GBC DocuBind 200 Manual Binding Machine,1 days 0 hrs 0 mins ,"3,126.54","4,531.22"
2874,2406,2874,88458,2874,12/08/2013,13/08/2013,Vinyl Sectional Post Binders,1 days 0 hrs 0 mins ,585.29,848.25
2875,3035,2875,89133,2875,16/07/2013,17/07/2013,Holmes 99% HEPA Air Purifier,1 days 0 hrs 0 mins ,-191.16,347.44
2876,3036,2876,89129,2876,16/07/2010,18/07/2010,"Tensor ""Hersey Kiss"" Styled Floor Lamp",2 days 0 hrs 0 mins ,-159.86,67.64
2877,3036,2877,89129,2877,16/07/2010,18/07/2010,Xerox 1906,2 days 0 hrs 0 mins ,165.89,240.42
2878,3036,2878,89129,2878,16/07/2010,19/07/2010,"Acme® 8"" Straight Scissors",3 days 0 hrs 0 mins ,75.01,184.4
2879,1389,2879,88728,2879,13/05/2010,15/05/2010,Staples Metal Binder Clips,2 days 0 hrs 0 mins ,21.77,31.55
2880,386,2880,90350,2880,02/09/2013,03/09/2013,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",1 days 0 hrs 0 mins ,-38.69,63.28
2881,386,2881,90350,2881,02/09/2013,02/09/2013,Fiskars® Softgrip Scissors,0 days 0 hrs 0 mins ,30.66,257.94
2882,1088,2882,90143,2882,15/11/2013,20/11/2013,Xerox 224,5 days 0 hrs 0 mins ,111.75,243.95
2883,3363,2883,87646,2883,23/04/2011,24/04/2011,Durable Pressboard Binders,1 days 0 hrs 0 mins ,18.09,26.22
2884,1679,2884,86647,2884,07/11/2011,08/11/2011,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",1 days 0 hrs 0 mins ,683.12,"4,191.93"
2885,1865,2885,86849,2885,06/05/2011,07/05/2011,Motorola SB4200 Cable Modem,1 days 0 hrs 0 mins ,484.15,"1,166.13"
2886,2601,2886,87382,2886,21/09/2010,26/09/2010,Acme Kleencut® Forged Steel Scissors,5 days 0 hrs 0 mins ,-50.75,42.02
2887,2791,2887,88758,2887,15/07/2010,15/07/2010,Newell 346,0 days 0 hrs 0 mins ,4.85,19.29
2888,3375,2888,87478,2888,17/08/2012,17/08/2012,"Bevis Round Bullnose 29"" High Table Top",0 days 0 hrs 0 mins ,-326.37,"5,226.72"
2889,1108,2889,86419,2889,15/06/2013,17/06/2013,Tennsco Commercial Shelving,2 days 0 hrs 0 mins ,-858.38,278.58
2890,1749,2890,87244,2890,14/02/2010,16/02/2010,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",2 days 0 hrs 0 mins ,44.29,64.19
2891,427,2891,88481,2891,06/06/2011,08/06/2011,"Imation Neon Mac Format Diskettes, 10/Pack",2 days 0 hrs 0 mins ,-28.14,16.82
2892,427,2892,88481,2892,06/06/2011,07/06/2011,TI 36X Solar Scientific Calculator,1 days 0 hrs 0 mins ,183.71,266.25
2893,1842,2893,90608,2893,29/01/2011,31/01/2011,Staples Copy Paper (20Lb. and 84 Bright),2 days 0 hrs 0 mins ,-63.07,36.27
2894,1683,2894,90615,2894,13/10/2011,15/10/2011,"Memorex 80 Minute CD-R Spindle, 100/Pack",2 days 0 hrs 0 mins ,300.28,441.74
2895,2643,2895,87509,2895,05/01/2013,08/01/2013,Wirebound Voice Message Log Book,3 days 0 hrs 0 mins ,29.06,42.12
2896,2558,2896,90619,2896,08/01/2011,10/01/2011,1726 Digital Answering Machine,2 days 0 hrs 0 mins ,0.64,109.12
2897,780,2897,86999,2897,26/10/2012,27/10/2012,Avery 506,1 days 0 hrs 0 mins ,36.58,53.02
2898,2510,2898,87036,2898,16/10/2011,17/10/2011,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",1 days 0 hrs 0 mins ,-131.1,57.78
2899,2519,2899,87036,2899,16/10/2011,16/10/2011,Fellowes 17-key keypad for PS/2 interface,0 days 0 hrs 0 mins ,10.08,439.13
2900,2518,2900,87036,2900,16/10/2011,18/10/2011,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2 days 0 hrs 0 mins ,-159.68,103.34
2901,1233,2901,89376,2901,04/12/2010,06/12/2010,US Robotics 56K V.92 External Faxmodem,2 days 0 hrs 0 mins ,-161.48,97.65
2902,1233,2902,89376,2902,04/12/2010,05/12/2010,i470,1 days 0 hrs 0 mins ,-0.81,"1,018.61"
